Time	Sample     	Program Temperature	Frequency     	Raw Dynamic	Raw Static	In-Phase     	Out-Of-Phase	Zero Displacement	Min Displacement	Max Displacement	Spring     	C*     	Measured     	Corrected     	Corrected     	Stiffness*	Total     	Stiffness     	Inertia     	Sample     	Ratio of     	Total     	Sample     	Total Applied	Static Force	Static     	Static Displacement	Static Displacement Corrected	Static Stress	Static     	Static Strain	Static     	Dynamic Force	Displacement	Dynamic     	Dynamic     	Storage Modulus	Loss Modulus	Tan Delta	Loss Viscosity	Storage     	Complex     	Shear Storage	Shear Loss	Complex     	Shear Complex 
          	Temperature		          	Force     	Force     	Angle     	Angle     	               	               	               	Stiffness     	          	Tan Delta     	Total Tan Delta	Total Delta	          	Stiffness'	Less Spring	          	Stiffness'	Sample to Total	Stiffness''	Stiffness''	Static Force	          	Force Corrected	Displacement	Displacement Co	          	Stress Correcte	          	Strain Correcte	          	Amplitude     	Stress     	Strain     		          	          	               	Viscosity     	Viscosity     	Modulus     	Modulus     	Modulus     	Modulus      
147.710825	114.8625	114.699754	1.000001	242	2228	599068.375	94910.125	43122917.125	41007.25	42913.125	0.000044	606540.064425	0.15843	0.145402	0.14439	20913.598909	20764.586574	18443.634918	1.863819	18445.498737	0.888236	3029.656219	3028.281001	0.943695	1.108483	0.129417	0.071	0.070527	300630.099675	35098.954515	0.012178	0.012097	0.560359	0.029762	151974.153792	0.005105	29165018.885665	4788153.134209	0.164175	762057.635916	4641753.243992	4703892.539011	10801858.846543	1773390.049707	29555451.900416	10946463.666821
147.839526	114.6625	114.442354	1.000001	242	2228	599039	94997	43124935.75	41019	42911.375	0.000044	606524.652038	0.158582	0.145554	0.144539	20914.130344	20764.661104	18443.729595	1.863819	18445.593414	0.888237	3032.838955	3031.46375	0.943695	1.108334	0.129267	0.070937	0.070591	300589.520744	35058.375585	0.012168	0.012108	0.56036	0.029761	151974.388421	0.005105	29165168.584215	4793185.522827	0.164346	762858.564805	4641777.069237	4704045.870354	10801914.29045	1775253.897343	29556415.310418	10946820.48534
147.974466	114.3	114.172474	1.000001	242	2228	599099	94883.25	43126790.25	41018	42914.625	0.000044	606566.107635	0.158377	0.145349	0.144338	20912.700973	20763.849623	18442.936615	1.863819	18444.800434	0.888233	3028.449015	3027.073821	0.943695	1.108196	0.12913	0.070878	0.07065	300552.241898	35021.096738	0.012157	0.012118	0.560358	0.029763	151973.793591	0.005105	29163914.766673	4786244.406261	0.164115	761753.852668	4641577.518136	4703669.927718	10801449.913583	1772683.11343	29554053.191301	10945945.626408
148.102646	114.0875	113.916113	1.000001	242	2228	599177.625	94938.125	43128842.125	41016.625	42915	0.000044	606652.350098	0.158447	0.14542	0.144407	20909.727997	20760.677417	18439.784868	1.863819	18441.648686	0.888217	3029.454234	3028.079052	0.943695	1.108044	0.128978	0.070813	0.070714	300510.996343	34979.851184	0.012146	0.012129	0.560348	0.029767	151971.04049	0.005106	29158931.395325	4787833.822961	0.164198	762006.815992	4640784.390581	4702928.252427	10799604.220491	1773271.786282	29549393.104319	10944219.668266
148.232386	113.8	113.656633	1.000001	242	2228	599200.625	95012.875	43130944.625	41024.5	42915.25	0.000044	606686.768783	0.158566	0.145538	0.144523	20908.541742	20759.142531	18438.270933	1.863819	18440.134752	0.88821	3031.69225	3030.31708	0.943695	1.107888	0.128822	0.070747	0.070781	300468.734126	34937.588967	0.012135	0.012141	0.560343	0.029769	151969.799175	0.005106	29156537.644804	4791372.471515	0.164333	762570.008956	4640403.413655	4702643.603338	10798717.646224	1774582.396858	29547604.599928	10943557.259232
148.360566	113.55	113.400272	1.000001	242	2228	599375.75	94956.25	43132875.25	41017.75	42920.875	0.000044	606850.870562	0.158425	0.145398	0.144386	20902.887752	20753.92926	18433.07689	1.863819	18434.940708	0.888183	3028.006862	3026.631703	0.943695	1.107745	0.128679	0.070685	0.070842	300429.927623	34898.782463	0.012124	0.012151	0.560326	0.029777	151965.153544	0.005108	29148325.105888	4785545.35359	0.164179	761642.595068	4639096.348526	4701203.502672	10795675.965144	1772424.205033	29538556.173412	10940205.990152
148.495247	113.3	113.130911	1.000001	242	2228	599240.625	95071.875	43134892.125	41025.25	42919.75	0.000044	606735.517393	0.158654	0.145625	0.144609	20906.86183	20757.207412	18436.375119	1.863819	18438.238938	0.888202	3033.232172	3031.857025	0.943695	1.107596	0.128529	0.070622	0.070906	300389.388336	34858.243177	0.012113	0.012162	0.560338	0.029771	151968.340159	0.005106	29153540.086256	4793807.348612	0.164433	762957.531374	4639926.337772	4702235.703858	10797607.439354	1775484.20319	29545041.689877	10942608.033288
148.626807	113.1125	112.86779	1.000001	242	2228	599365.5	95099	43136777.75	41025.25	42929	0.000044	606863.100206	0.158666	0.145638	0.144621	20902.466512	20752.792759	18431.979227	1.863819	18433.843045	0.888179	3032.837982	3031.462846	0.943695	1.107456	0.12839	0.070562	0.070965	300351.487997	34820.342838	0.012103	0.012172	0.560323	0.029777	151964.426089	0.005108	29146589.540465	4793184.094109	0.164451	762858.337418	4638820.124929	4701128.055522	10795033.163135	1775253.368188	29538082.124612	10940030.416523
148.755767	112.8875	112.609871	1.000001	242	2228	599295.5	94934.25	43138825.75	41028.25	42921.5	0.000044	606768.166719	0.15841	0.145382	0.144371	20905.736862	20756.813526	18436.020359	1.863819	18437.884178	0.888201	3028.107579	3026.732455	0.943695	1.107304	0.128238	0.070497	0.07103	300310.324877	34779.179717	0.012092	0.012184	0.560338	0.029773	151968.299688	0.005107	29152979.159281	4785704.657217	0.164158	761667.949008	4639837.063542	4701938.540726	10797399.688622	1772483.206377	29543174.557375	10941916.502732
148.886807	112.5875	112.347791	1.000001	242	2228	599259.875	95088.875	43140722.375	41027.25	42926.375	0.000044	606757.193558	0.158677	0.145649	0.144632	20906.114941	20756.394087	18435.619769	1.863819	18437.483588	0.8882	3033.595818	3032.220705	0.943695	1.107164	0.128097	0.070437	0.07109	300272.205099	34741.059939	0.012082	0.012194	0.560337	0.029772	151968.068549	0.005107	29152345.768398	4794382.380288	0.16446	763049.050435	4639736.256332	4702062.992102	10797165.099407	1775697.177885	29543956.50905	10942206.114463
149.015768	112.325	112.08987	1.000001	242	2228	599326.875	95278.875	43142939.125	41025.25	42928.75	0.000044	606853.167676	0.158976	0.145947	0.144924	20902.808629	20752.208264	18431.455966	1.863819	18433.319785	0.888178	3039.19098	3037.815881	0.943695	1.106999	0.127933	0.070367	0.07116	300227.65222	34696.507061	0.01207	0.012206	0.560323	0.029775	151964.392087	0.005107	29145762.189136	4803229.166769	0.1648	764457.059119	4638688.44798	4701257.822398	10794726.736717	1778973.76547	29538897.474588	10940332.397995
149.144987	112.05	111.83143	1.000001	242	2228	599441.125	95340.625	43144952.125	41030.5	42931.125	0.000044	606975.697303	0.159049	0.146019	0.144994	20898.588998	20747.788154	18427.055841	1.863819	18428.919659	0.888156	3040.04961	3038.674523	0.943695	1.10685	0.127784	0.070303	0.071224	300187.19531	34656.050151	0.012059	0.012217	0.560309	0.029781	151960.481292	0.005108	29138804.950181	4804586.805189	0.164886	764673.133813	4637581.169887	4700200.432839	10792149.981549	1779476.594514	29532253.694788	10937871.73881
149.273949	111.8375	111.573508	1.000001	242	2228	599192.875	95233.625	43147042.625	41038.125	42931	0.000044	606713.725559	0.158937	0.145907	0.144885	20907.612759	20757.112869	18436.401298	1.863819	18438.265116	0.888207	3039.082407	3037.707331	0.943695	1.106695	0.127629	0.070237	0.07129	300145.181768	34614.036609	0.012048	0.012228	0.560341	0.029768	151969.248032	0.005106	29153581.478366	4803057.534693	0.16475	764429.743047	4639932.925526	4702481.300913	10797622.769765	1778910.198034	29546584.822908	10943179.56404
149.401868	111.5125	111.31767	1.000001	242	2228	599371.75	95177.25	43148572	41037.125	42934.875	0.000044	606881.540019	0.158795	0.145766	0.144747	20901.831401	20751.776048	18431.079644	1.863819	18432.943462	0.888179	3035.363017	3033.98795	0.943695	1.106582	0.127516	0.070189	0.071338	300114.445972	34583.300813	0.012039	0.012236	0.560323	0.029777	151964.454431	0.005108	29145167.16905	4797176.651533	0.164596	763493.772164	4638593.747667	4701007.838328	10794506.358908	1776732.09316	29537326.777112	10939750.65819
149.531088	111.3	111.059229	1.000001	242	2228	599690.125	95107.875	43150671.625	41028.625	42939.375	0.000044	607185.106792	0.158595	0.145567	0.144552	20891.381372	20741.962123	18421.286531	1.863819	18423.150349	0.888127	3029.775594	3028.400539	0.943695	1.106426	0.12736	0.070123	0.071405	300072.250724	34541.105564	0.012028	0.012248	0.560291	0.029793	151955.574613	0.00511	29129682.831295	4788342.141803	0.16438	762087.717385	4636129.340725	4698347.896114	10788771.418998	1773460.052519	29520613.854031	10933560.686678
149.661868	111.0875	110.797669	1.000001	242	2228	599641.5	95381	43152678	41039.375	42943.125	0.000044	607179.926944	0.159063	0.146033	0.145008	20891.559597	20740.744041	18420.088326	1.863819	18421.952144	0.888121	3039.308032	3037.93299	0.943695	1.106278	0.127211	0.070059	0.071468	300031.930389	34500.78523	0.012017	0.012259	0.560287	0.029791	151954.614533	0.00511	29127788.295259	4803414.333075	0.164908	764486.529229	4635827.816188	4698440.080997	10788069.738985	1779042.345583	29521193.069193	10933775.210812
149.794208	110.7875	110.532989	1.000001	242	2228	599579.75	95408.25	43154651.25	41040.5	42940	0.000044	607123.225365	0.159125	0.146095	0.145069	20893.51074	20742.502935	18421.866758	1.863819	18423.730577	0.888132	3040.848806	3039.473776	0.943695	1.106132	0.127065	0.069997	0.071531	299992.276605	34461.131446	0.012006	0.012269	0.560294	0.029788	151956.398719	0.005109	29130600.255507	4805850.540454	0.164976	764874.263368	4636275.353207	4698944.752763	10789111.205743	1779944.644613	29524364.017932	10934949.636271
149.922648	110.45	110.276109	1.000001	242	2228	599508.5	95352	43156776.5	41035.75	42944	0.000044	607044.022684	0.15905	0.14602	0.144996	20896.236773	20745.441888	18424.826742	1.863819	18426.690561	0.888149	3039.727441	3038.352423	0.943695	1.105974	0.126908	0.069929	0.071598	299949.569239	34418.42408	0.011995	0.012281	0.560304	0.029784	151959.283472	0.005109	29135280.421624	4804077.518404	0.164889	764592.078368	4637020.224189	4699633.773587	10790844.600602	1779287.969779	29528693.26688	10936553.061808
150.05265	110.2375	110.016106	1.000001	242	2228	599458.5	95321.25	43158782.75	41048.5	42947.5	0.000044	606989.81369	0.159012	0.145982	0.144958	20898.102972	20747.414265	18426.818962	1.863819	18428.682781	0.88816	3039.22864	3037.853634	0.943695	1.105825	0.126759	0.069866	0.071661	299909.254118	34378.108959	0.011984	0.012292	0.560312	0.029782	151961.266251	0.005108	29138430.411167	4803288.859716	0.164844	764466.559539	4637521.560198	4700108.013861	10792011.263395	1778995.873969	29531673.008759	10937656.669911
150.185249	109.9375	109.750907	1.000001	242	2228	599553.625	95442.625	43160428.875	41044.75	42951.375	0.000044	607102.828125	0.159189	0.146159	0.145131	20894.212713	20743.010204	18422.431174	1.863819	18424.294993	0.888137	3042.256152	3040.881156	0.943695	1.105703	0.126637	0.069814	0.071714	299876.176286	34345.031127	0.011975	0.012301	0.560297	0.029786	151957.338086	0.005109	29131492.679505	4808075.812892	0.165047	765228.426196	4636417.386785	4699142.552503	10789441.73315	1780768.81959	29525606.831335	10935409.937532
150.314989	109.7125	109.491427	1.000001	242	2228	599548	95561	43162358	41048.625	42953.5	0.000044	607115.894229	0.159388	0.146357	0.145325	20893.763036	20741.967695	18421.407727	1.863819	18423.271546	0.888133	3046.227792	3044.852807	0.943695	1.105561	0.126494	0.069753	0.071775	299837.412509	34306.26735	0.011964	0.012311	0.560294	0.029786	151956.533433	0.005109	29129874.460566	4814355.571628	0.165272	766227.880048	4636159.839446	4699051.31075	10788842.392802	1783094.656159	29525033.542037	10935197.608162
150.447849	109.425	109.225707	1.000001	242	2228	599466.375	95560.375	43164417.375	41042.75	42951.25	0.000044	607035.188458	0.159409	0.146378	0.145345	20896.540877	20744.672682	18424.133051	1.863819	18425.99687	0.888148	3047.054885	3045.679912	0.943695	1.105408	0.126341	0.069688	0.07184	299796.032396	34264.887237	0.011953	0.012322	0.560304	0.029782	151959.196699	0.005108	29134183.594849	4815663.344645	0.165293	766436.018424	4636845.658924	4699761.891311	10790438.368463	1783579.016535	29529498.25492	10936851.205526
150.577069	109.2	108.967267	1.000001	242	2228	599667.5	95754	43166398.5	41052.5	42954	0.000044	607264.307425	0.159678	0.146646	0.145608	20888.656676	20736.013474	18415.493398	1.863819	18417.357216	0.888102	3051.36367	3049.988708	0.943695	1.105261	0.126195	0.069625	0.071902	299756.225482	34225.080323	0.011943	0.012333	0.560275	0.029792	151951.367071	0.00511	29120523.044801	4822476.179177	0.165604	767520.313857	4634671.516581	4697793.897011	10785378.905482	1786102.288584	29517132.97225	10932271.471204
150.706809	108.9375	108.707786	1.000001	242	2228	599641.375	95770.375	43168163.875	41045.25	42951.375	0.000044	607241.09161	0.159713	0.14668	0.145642	20889.455284	20736.70621	18416.203549	1.863819	18418.067368	0.888107	3052.176282	3050.80133	0.943695	1.10513	0.126064	0.069569	0.071958	299720.754378	34189.609219	0.011933	0.012343	0.560278	0.029791	151952.15027	0.00511	29121645.897373	4823761.053445	0.165642	767724.807786	4634850.223977	4698003.616345	10785794.776805	1786578.167943	29518450.678732	10932759.510641
150.84097	108.7	108.439465	1.000001	242	2228	599597.25	95861.25	43170216	41049.375	42960.75	0.000044	607211.858793	0.159876	0.146843	0.145801	20890.460958	20737.218206	18416.73578	1.863819	18418.599598	0.888111	3055.637529	3054.26259	0.943695	1.104978	0.125912	0.069504	0.072023	299679.52256	34148.377401	0.011922	0.012354	0.56028	0.029789	151952.789831	0.00511	29122487.43156	4829233.808508	0.165825	768595.823116	4634984.158196	4698278.161842	10786106.456134	1788605.114262	29520175.700335	10933398.407531
150.97305	108.4875	108.175306	1.000001	242	2228	599551.5	95800.75	43172243.25	41048.125	42958.25	0.000044	607157.133576	0.159787	0.146755	0.145714	20892.343889	20739.359556	18418.897107	1.863819	18420.760926	0.888123	3054.114941	3052.740013	0.943695	1.104828	0.125762	0.06944	0.072087	299638.791445	34107.646285	0.011911	0.012365	0.560288	0.029787	151954.931071	0.005109	29125904.80541	4826826.393079	0.165723	768212.671354	4635528.049706	4698752.069225	10787372.150152	1787713.478918	29523153.350594	10934501.240961
151.10721	108.175	107.906985	1.000001	242	2228	599644.25	95664	43174195.25	41055.125	42959.625	0.000044	607227.162975	0.159535	0.146503	0.145468	20889.934448	20737.717001	18417.273778	1.863819	18419.137597	0.888115	3048.632004	3047.257087	0.943695	1.104684	0.125617	0.069379	0.072149	299599.573089	34068.42793	0.0119	0.012375	0.560283	0.029791	151953.57367	0.00511	29123338.085198	4818157.089194	0.16544	766832.909881	4635119.54382	4698123.657077	10786421.513036	1784502.625627	29519204.917492	10933038.85833
151.23565	107.8875	107.650105	1.000001	242	2228	599657.625	95974.125	43176142.375	41060.5	42959.875	0.000044	607289.304936	0.160048	0.147014	0.145969	20887.796848	20734.048328	18413.624273	1.863819	18415.488092	0.888096	3058.736797	3057.361892	0.943695	1.104539	0.125473	0.069317	0.072211	299560.453512	34029.308352	0.01189	0.012386	0.560271	0.029792	151950.344958	0.00511	29117567.686712	4834134.256652	0.166021	769375.753044	4634201.157105	4697633.384364	10784284.328412	1790420.095056	29516124.440746	10931897.941017
151.365391	107.6875	107.390624	1.000001	242	2228	599583	95903	43178196.5	41066.125	42965	0.000044	607204.38017	0.159949	0.146916	0.145872	20890.718255	20737.254139	18416.850294	1.863819	18418.714113	0.888115	3057.165137	3055.790244	0.943695	1.104387	0.125321	0.069252	0.072276	299519.185103	33988.039944	0.011879	0.012397	0.560283	0.029788	151953.471293	0.005109	29122668.495694	4831649.252545	0.165907	768980.25267	4635012.975425	4698369.49498	10786173.516924	1789499.723165	29520749.563818	10933610.949562
151.499811	107.3625	107.121784	1.000001	242	2228	599610.75	95983.25	43180212.5	41067.625	42964.625	0.000044	607244.461314	0.160076	0.147042	0.145996	20889.339364	20735.501284	18415.117262	1.863819	18416.981081	0.888106	3059.526696	3058.151815	0.943695	1.104238	0.125171	0.069188	0.072339	299478.683544	33947.538385	0.011868	0.012408	0.560277	0.02979	151952.016746	0.00511	29119928.320235	4835383.239641	0.166051	769574.534703	4634576.863302	4698036.575668	10785158.637124	1790882.681349	29518657.768432	10932836.21053
151.631111	107.1	106.859183	1.000001	242	2228	599772.125	96182.625	43182425.875	41067.375	42969.125	0.000044	607435.34576	0.160365	0.14733	0.146278	20882.774962	20728.094164	18407.731895	1.863819	18409.595713	0.888067	3064.425732	3063.050864	0.943695	1.104074	0.125007	0.069118	0.072409	299434.217733	33903.072574	0.011856	0.01242	0.560253	0.029798	151945.355607	0.005111	29108250.978515	4843129.34912	0.166383	770807.36534	4632718.358117	4696405.367949	10780833.695746	1793751.610785	29508408.579938	10929040.214792
151.761891	106.8125	106.597623	1.000001	242	2228	599560.375	96032.625	43184092.375	41070	42970.375	0.000044	607202.526621	0.160172	0.147137	0.146089	20890.782026	20736.650235	18416.304335	1.863819	18418.168154	0.888114	3061.682787	3060.307929	0.943695	1.10395	0.124884	0.069065	0.072462	299400.739128	33869.593968	0.011847	0.012429	0.560283	0.029787	151953.391904	0.005109	29121805.255449	4838792.369503	0.166157	770117.114143	4634875.586582	4698420.167736	10785853.798315	1792145.322038	29521067.950389	10933728.870514
151.893454	106.5375	106.334497	1.000001	242	2228	599724.25	96207	43186169.5	41062.25	42974.125	0.000044	607391.935151	0.160419	0.147383	0.14633	20884.267465	20729.41972	18409.094212	1.863819	18410.95803	0.888076	3065.729912	3064.355065	0.943695	1.103797	0.12473	0.069	0.072528	299359.012255	33827.867096	0.011835	0.01244	0.560259	0.029795	151946.883534	0.005111	29110405.000458	4845191.481193	0.166442	771135.563593	4633061.181085	4696797.415805	10781631.481651	1794515.363405	29510871.891222	10929952.552304
152.024232	106.2625	106.072941	1.000001	242	2228	599510.25	96263	43188254	41073.375	42971.625	0.000044	607189.513269	0.160569	0.147533	0.146477	20891.22976	20735.899513	18415.594458	1.863819	18417.458276	0.888112	3069.814845	3068.440011	0.943695	1.103642	0.124576	0.068934	0.072594	299317.138176	33785.993016	0.011824	0.012452	0.560281	0.029785	151953.035894	0.005109	29120682.835521	4851650.375253	0.166605	772163.527695	4634696.948044	4698579.818808	10785438.08723	1796907.54639	29522071.068451	10934100.395723
152.156311	106	105.808783	1.000001	242	2228	599508.75	96459.25	43189929.25	41070.75	42976.5	0.000044	607219.176441	0.160897	0.14786	0.146796	20890.209206	20733.894737	18413.606112	1.863819	18415.46993	0.888102	3076.310395	3074.935571	0.943695	1.103518	0.124452	0.068881	0.072647	299283.485924	33752.340764	0.011815	0.012461	0.560275	0.029785	151951.320608	0.005109	29117538.970825	4861920.800707	0.166976	773798.115379	4634196.586834	4698355.193978	10784273.692898	1800711.407669	29520659.707904	10933577.669594
152.286572	105.75	105.548262	1.000001	242	2228	599610.75	96506.75	43191958.25	41073.5	42981.25	0.000044	607327.427597	0.160949	0.147912	0.146847	20886.485696	20730.030343	18409.761606	1.863819	18411.625424	0.888082	3076.809504	3075.434691	0.943695	1.103368	0.124301	0.068817	0.072711	299242.728398	33711.583238	0.011804	0.012472	0.560262	0.02979	151947.916073	0.00511	29111460.247271	4862709.982442	0.167038	773923.717453	4633229.128699	4697421.641652	10782022.313804	1801003.697201	29514794.020995	10931405.192961
