Time,Sample     ,Program Temperature,Frequency     ,Raw Dynamic,Raw Static,In-Phase     ,Out-Of-Phase,Zero Displacement,Min Displacement,Max Displacement,Spring     ,C*     ,Measured     ,Corrected     ,Corrected     ,Stiffness*,Total     ,Stiffness     ,Inertia     ,Sample     ,Ratio of     ,Total     ,Sample     ,Total Applied,Static Force,Static     ,Static     ,Static     ,Static Stress,Static     ,Static Strain,Static     ,Dynamic Force,Displacement,Dynamic     ,Dynamic     ,Storage Modulus,Loss Modulus,Tan Delta,Loss Viscosity,Storage     ,Complex     ,Shear Storage Modulus,Shear Loss Modulus,Complex     ,Shear Complex 
          ,Temperature,Temperature,          ,Force     ,Force     ,Angle     ,Angle     ,               ,               ,               ,Stiffness     ,          ,Tan Delta     ,Total Tan Delta,Total Delta,          ,Stiffness',Less Spring,          ,Stiffness',Sample to Total,Stiffness'',Stiffness'',Static Force,          ,Force Corrected,Displacement,Displacement Co,          ,Stress Correcte,          ,Strain Correcte,          ,Amplitude     ,Stress     ,Strain     ,Modulus     ,          ,          ,               ,Viscosity     ,Viscosity     ,Modulus     ,Modulus     ,Modulus     ,Modulus      
271.832905,111.0625,93.965669,1.000001,40,2077,606669.875,13421.125,42483684.625,40529.5,42434.375,0.000044,606818.312041,0.022123,0.009386,0.009385,3455.208146,3457.00427,1129.126584,1.863819,1130.990402,0.326983,32.464802,31.085481,0.156413,0.368762,0.006893,0.09122,0.010305,113447.750644,2120.600482,0.016145,0.001824,0.034096,0.030172,10489.569637,0.00534,1965880.871623,54032.599693,0.027485,8599.548517,312879.410397,312997.568177,728104.026527,20012.07396,1966623.279441,728378.992386
271.964985,111.325,94.229828,1.000001,40,2077,606467.5,13537.75,42483150.75,40531.25,42433.125,0.000044,606618.578047,0.022322,0.009585,0.009585,3456.345801,3458.136601,1130.252676,1.863819,1132.116495,0.327201,33.166088,31.786763,0.156413,0.368802,0.006933,0.091237,0.010288,113460.019364,2132.869202,0.016148,0.001821,0.034119,0.030162,10496.577512,0.005338,1967838.238744,55251.564871,0.028077,8793.552697,313190.934803,313314.360047,728828.977313,20463.542545,1968613.74304,729116.201126
272.093685,111.575,94.487228,1.000001,40,2077,606379.875,13185.625,42482862.625,40533.375,42431.375,0.000044,606523.21762,0.021745,0.009008,0.009008,3456.889224,3458.699203,1130.811911,1.863819,1132.67573,0.32731,31.173846,29.794519,0.156413,0.368823,0.006954,0.091246,0.010279,113466.640659,2139.490497,0.01615,0.001819,0.03413,0.030158,10500.055213,0.005338,1968810.298017,51788.657283,0.026305,8242.414273,313345.642718,313454.030447,729188.999266,19180.984179,1969491.318742,729441.229164
272.228365,111.925,94.756589,1.000001,40,2077,606514.5,13354,42481962.75,40530.125,42430.125,0.000044,606661.493772,0.022018,0.009281,0.00928,3456.101296,3457.901782,1130.003974,1.863819,1131.867792,0.327152,32.110075,30.730742,0.156413,0.368891,0.007022,0.091274,0.010251,113487.320519,2160.170357,0.016155,0.001814,0.034114,0.030165,10494.983892,0.005339,1967405.945573,53415.994624,0.02715,8501.41285,313122.133262,313237.520676,728668.868731,19783.701713,1968130.946649,728937.387648
272.357845,112.1625,95.015548,1.000001,40,2077,606870.875,13172.625,42481441.625,40528.5,42428.375,0.000044,607013.819425,0.021706,0.008969,0.008969,3454.095291,3455.903444,1127.999545,1.863819,1129.863363,0.326761,31.01378,29.634443,0.156413,0.368929,0.007061,0.091291,0.010234,113499.296507,2172.146346,0.016158,0.001811,0.034073,0.030182,10482.452881,0.005342,1963921.858926,51510.414108,0.026228,8198.130532,312567.624089,312675.117291,727378.466269,19077.931151,1964597.259168,727628.614507
272.490707,112.425,95.281272,1.000001,40,2077,606798,13272.5,42480838.75,40528.5,42429.875,0.000044,606943.137419,0.021873,0.009136,0.009136,3454.49754,3456.300893,1128.389946,1.863819,1130.253764,0.326836,31.595342,30.216001,0.156413,0.368974,0.007106,0.09131,0.010215,113513.151297,2186.001135,0.016161,0.001808,0.034081,0.030179,10484.869706,0.005341,1964600.451718,52521.274887,0.026734,8359.013894,312675.625401,312787.339631,727629.796933,19452.324032,1965302.37348,727889.767956
272.636062,112.65,95.571983,1.000001,40,2077,606854.625,13454.625,42480457.375,40522.25,42427.875,0.000044,607003.758487,0.022171,0.009434,0.009434,3454.152542,3455.945943,1128.030537,1.863819,1129.894356,0.326766,32.622387,31.243043,0.156413,0.369003,0.007134,0.091322,0.010203,113521.915808,2194.765646,0.016163,0.001806,0.034074,0.030182,10482.611578,0.005342,1963975.730148,54306.473297,0.027651,8643.13682,312576.197954,312695.672086,727398.418573,20113.508629,1964726.408855,727676.447724
272.770742,112.9625,95.841343,1.000001,40,2077,606671.5,13369.5,42479766,40528.75,42428.25,0.000044,606818.797041,0.022037,0.009301,0.0093,3455.205385,3457.00426,1129.080769,1.863819,1130.944588,0.32697,32.170373,30.791025,0.156413,0.369055,0.007186,0.091344,0.010181,113537.804648,2210.654487,0.016167,0.001802,0.034095,0.030172,10489.144755,0.00534,1965801.237112,53520.77845,0.027226,8518.089701,312866.736181,312982.671182,728074.532264,19822.510537,1966529.678788,728344.325477
272.903343,113.2,96.106544,1.000001,40,2077,606739.75,13181,42479521.25,40530.625,42428.625,0.000044,606882.90715,0.021724,0.008988,0.008987,3454.840383,3456.648772,1128.722419,1.863819,1130.586238,0.3269,31.084411,29.705061,0.156413,0.369073,0.007204,0.091351,0.010173,113543.429407,2216.279246,0.016168,0.001801,0.034088,0.030176,10486.898973,0.005341,1965178.355064,51633.162261,0.026274,8217.666492,312767.601502,312875.538501,727843.835209,19123.39343,1965856.543763,728095.016209
273.035423,113.3625,96.370704,1.000001,40,2077,607138.25,13324.75,42479112.75,40528.25,42427,0.000044,607284.4503,0.021947,0.00921,0.00921,3452.556004,3454.354908,1126.423778,1.863819,1128.287596,0.326451,31.832522,30.453169,0.156413,0.369103,0.007235,0.091364,0.01016,113552.817451,2225.66729,0.016171,0.001798,0.034041,0.030196,10472.523545,0.005344,1961182.870011,52933.519503,0.026991,8424.62461,312131.70081,312245.372985,726364.02593,19605.007223,1961897.093915,726628.553302
273.165683,113.625,96.631224,1.000001,40,2077,607022.25,13313,42478812.75,40525.25,42423.25,0.000044,607168.220483,0.021932,0.009195,0.009195,3453.216925,3455.017028,1127.082389,1.863819,1128.946208,0.326579,31.786231,30.406875,0.156413,0.369126,0.007257,0.091374,0.010151,113559.712008,2232.561846,0.016172,0.001797,0.034054,0.03019,10476.62959,0.005343,1962327.664568,52853.052173,0.026934,8411.817847,312313.900378,312427.161189,726788.023914,19575.204508,1963039.303797,727051.593999
273.294903,113.8875,96.889664,1.000001,40,2077,607087.125,13352.375,42478126.125,40520.125,42428.5,0.000044,607233.944422,0.021994,0.009257,0.009257,3452.843166,3454.640869,1126.698198,1.863819,1128.562017,0.326504,31.998772,30.619412,0.156413,0.369177,0.007308,0.091396,0.010129,113575.492027,2248.341865,0.016176,0.001793,0.034046,0.030193,10474.204041,0.005344,1961659.866077,53222.481328,0.027131,8470.614277,312207.617031,312322.505495,726540.691139,19712.030121,1962381.732155,726808.048946
273.426983,114.175,97.153825,1.000001,40,2077,607089,13210.25,42477855.25,40531,42432.25,0.000044,607232.710438,0.02176,0.009023,0.009023,3452.850183,3454.655296,1126.709457,1.863819,1128.573276,0.326506,31.189768,29.810406,0.156413,0.369197,0.007328,0.091404,0.010121,113581.717316,2254.567155,0.016178,0.001791,0.034047,0.030193,10474.264815,0.005344,1961679.436193,51816.273334,0.026414,8246.809501,312210.73171,312319.629325,726547.939331,19191.212346,1962363.660631,726801.355789
273.556204,114.45,97.412265,1.000001,40,2077,607303,13382.5,42477484.25,40524.5,42428,0.000044,607450.430171,0.022036,0.009299,0.009299,3451.612627,3453.407655,1125.457475,1.863819,1127.321294,0.326261,32.131672,30.752307,0.156413,0.369225,0.007356,0.091416,0.010109,113590.24373,2263.093568,0.01618,0.001789,0.034021,0.030204,10466.423086,0.005346,1959503.248818,53453.479868,0.027279,8507.378807,311864.381006,311980.396234,725741.944007,19797.585136,1960232.194573,726011.923916
273.685423,114.7625,97.670705,1.000001,40,2077,607419,13648.5,42477192.75,40530.25,42432.875,0.000044,607572.319245,0.02247,0.009733,0.009732,3450.920176,3452.700187,1124.746597,1.863819,1126.610415,0.326122,33.622795,32.243428,0.156413,0.369247,0.007378,0.091425,0.0101,113596.943084,2269.792922,0.016181,0.001788,0.034007,0.03021,10461.965146,0.005347,1958267.604125,56045.337321,0.02862,8919.885406,311667.722201,311795.338993,725284.297824,20757.532341,1959069.444711,725581.275819
273.814124,115.0125,97.928107,1.000001,40,2077,607120.5,13110.25,42476501.75,40525,42425.625,0.000044,607262.035842,0.021594,0.008857,0.008857,3452.68344,3454.493501,1126.531825,1.863819,1128.395643,0.32647,30.615311,29.23594,0.156413,0.369298,0.00743,0.091447,0.010078,113612.823987,2285.673826,0.016185,0.001784,0.034043,0.030195,10473.106447,0.005344,1961370.676904,50817.738304,0.025909,8087.887841,312161.591182,312266.349354,726433.584039,18821.384557,1962028.892434,726677.367568
273.944384,115.2875,98.188625,1.000001,40,2077,607248.875,13319.875,42475716.375,40518.25,42423.625,0.000044,607394.941746,0.021935,0.009198,0.009198,3451.927948,3453.726553,1125.755685,1.863819,1127.619504,0.326317,31.785187,30.40581,0.156413,0.369357,0.007488,0.091472,0.010053,113630.874039,2303.723877,0.01619,0.001779,0.034027,0.030201,10468.225621,0.005345,1960021.595916,52851.200068,0.026965,8411.523076,311946.878444,312060.264518,725933.924413,19574.518544,1960734.022198,726197.785999
274.076984,115.5875,98.453826,1.000001,40,2077,607434.125,13049.125,42475170.625,40520.5,42424.125,0.000044,607574.271902,0.021482,0.008746,0.008746,3450.909086,3452.720617,1124.743361,1.863819,1126.60718,0.326119,30.213585,28.834205,0.156413,0.369398,0.007529,0.091489,0.010036,113643.416967,2316.266805,0.016193,0.001776,0.034006,0.03021,10461.873228,0.005347,1958261.97993,50119.445015,0.025594,7976.7511,311666.827084,311768.888221,725282.214789,18562.757413,1958903.249476,725519.722028
274.205944,115.8,98.711747,1.000001,40,2077,607684.25,13480.5,42474542.5,40523.125,42427.875,0.000044,607833.75324,0.022183,0.009446,0.009446,3449.435909,3451.223804,1123.239194,1.863819,1125.103013,0.325825,32.620282,31.240898,0.156413,0.369445,0.007576,0.091509,0.010016,113657.853224,2330.703062,0.016196,0.001773,0.033976,0.030223,10452.434133,0.005349,1955647.445693,54302.744473,0.027767,8642.54336,311250.711365,311370.67762,724313.868775,20112.127583,1956401.216495,724593.043146
274.335425,116.075,98.970707,1.000001,40,2077,607694,13498.5,42474138.5,40522.875,42425,0.000044,607843.900305,0.022213,0.009476,0.009475,3449.378326,3451.165201,1123.175862,1.863819,1125.03968,0.325812,32.72074,31.341352,0.156413,0.369475,0.007606,0.091522,0.010003,113667.138458,2339.988296,0.016199,0.00177,0.033974,0.030223,10452.023143,0.005349,1955537.361727,54477.354612,0.027858,8670.333405,311233.190972,311353.936612,724273.096936,20176.798004,1956296.02956,724554.085022
274.464645,116.3125,99.229147,1.000001,40,2077,607083.625,13426.875,42473407.375,40527.5,42419.125,0.000044,607232.088015,0.022117,0.00938,0.00938,3452.853722,3454.647476,1126.649576,1.863819,1128.513394,0.326489,32.423287,31.043895,0.156413,0.36953,0.007661,0.091545,0.00998,113683.942214,2356.792052,0.016203,0.001766,0.034045,0.030193,10473.732751,0.005344,1961575.350429,53960.315405,0.027509,8588.044124,312194.165959,312312.266427,726509.389048,19985.302002,1962317.398141,726784.221534
274.595165,116.6375,99.490189,1.000001,40,2077,607442.25,13322.75,42472860.75,40525.25,42427.625,0.000044,607588.333292,0.021933,0.009196,0.009195,3450.829221,3452.626706,1124.622404,1.863819,1126.486222,0.326093,31.76729,30.387893,0.156413,0.36957,0.007702,0.091562,0.009963,113696.505633,2369.355472,0.016206,0.001763,0.034004,0.030211,10461.034372,0.005347,1958051.732124,52820.0574,0.026976,8406.56657,311633.365132,311746.731539,725204.345231,19562.984222,1958764.034828,725468.161048
274.727505,116.8375,99.754868,1.000001,40,2077,607641.375,13368.375,42471981.625,40518.375,42421.375,0.000044,607788.412247,0.022,0.009264,0.009263,3449.693237,3451.487324,1123.472724,1.863819,1125.336543,0.325868,31.991189,30.611786,0.156413,0.369636,0.007767,0.09159,0.009935,113716.711295,2389.561133,0.016211,0.001758,0.03398,0.030221,10453.805897,0.005349,1956053.366284,53209.226691,0.027202,8468.504738,311315.315583,311430.475851,724464.209735,19707.120997,1956776.940164,724732.200061
274.856465,117.1,100.012788,1.000001,40,2077,607837.625,13190.375,42471620.125,40519.875,42419.375,0.000044,607980.726963,0.0217,0.008964,0.008964,3448.60204,3450.404389,1122.385554,1.863819,1124.249372,0.325655,30.946041,29.566636,0.156413,0.369663,0.007794,0.091601,0.009923,113725.020018,2397.869857,0.016213,0.001756,0.033958,0.03023,10446.982701,0.00535,1954163.652831,51392.5528,0.026299,8179.372337,311014.558584,311122.094656,723764.315863,19034.278815,1954839.322433,724014.563864
275.002325,117.4125,100.304507,1.000001,40,2077,607967.375,13414.875,42471271.625,40522.5,42419.25,0.000044,608115.357425,0.022065,0.009328,0.009328,3447.838555,3449.628557,1121.605639,1.863819,1123.469457,0.325503,32.197135,30.817727,0.156413,0.369689,0.00782,0.091612,0.009912,113733.029987,2405.879825,0.016215,0.001754,0.033942,0.030237,10442.082074,0.005352,1952808.009257,53567.192196,0.027431,8525.476672,310798.801379,310915.709946,723262.225651,19839.700813,1953542.568028,723534.284455
275.131545,117.675,100.562948,1.000001,40,2077,607793.875,13458.375,42470812.375,40518.75,42418.5,0.000044,607942.861086,0.022143,0.009406,0.009406,3448.816837,3450.605378,1122.577079,1.863819,1124.440897,0.325692,32.474996,31.095585,0.156413,0.369724,0.007855,0.091627,0.009898,113743.585504,2416.435342,0.016217,0.001752,0.033962,0.030228,10448.154143,0.00535,1954496.560203,54050.163094,0.027654,8602.343817,311067.542396,311186.465405,723887.61489,20018.578924,1955243.776099,724164.361518
275.266225,117.8625,100.832309,1.000001,40,2077,607792.25,13323.75,42470270,40522.25,42420.5,0.000044,607938.271105,0.021922,0.009185,0.009184,3448.842876,3450.638556,1122.603901,1.863819,1124.46772,0.325696,31.711076,30.331662,0.156413,0.369764,0.007895,0.091644,0.009881,113756.051668,2428.901507,0.01622,0.001749,0.033962,0.030228,10448.302966,0.00535,1954543.182938,52722.316223,0.026974,8391.010591,311074.962629,311188.112616,723904.88257,19526.783786,1955254.125836,724168.194754
275.399345,118.175,101.098549,1.000001,40,2077,608003.125,13008.125,42469537.125,40514.75,42416.625,0.000044,608142.262407,0.021395,0.008658,0.008658,3447.686018,3449.496674,1121.45343,1.863819,1123.317249,0.325471,29.883341,28.503921,0.156413,0.369819,0.00795,0.091667,0.009858,113772.896503,2445.746341,0.016224,0.001745,0.033939,0.030238,10441.066327,0.005352,1952543.440904,49545.348726,0.025375,7885.38091,310756.694051,310856.722832,723164.237372,18350.129158,1953171.940766,723397.015099
275.531165,118.4375,101.362189,1.000001,40,2077,607591.125,13228.875,42469148.875,40520,42416.5,0.000044,607735.121836,0.021773,0.009036,0.009036,3449.99573,3451.797348,1123.749553,1.863819,1125.613371,0.325919,31.207696,29.828274,0.156413,0.369848,0.007979,0.09168,0.009845,113781.820338,2454.670176,0.016226,0.001743,0.033985,0.030218,10455.438859,0.005348,1956534.547687,51847.330763,0.0265,8251.75244,311391.897921,311501.212693,724642.425069,19202.715097,1957221.3932,724896.812296
275.661167,118.6375,101.622191,1.000001,40,2077,607857.625,13295.625,42468501.125,40514.375,42416.75,0.000044,608003.014725,0.021873,0.009136,0.009136,3448.475623,3450.272444,1122.217056,1.863819,1124.080874,0.325619,31.539906,30.16048,0.156413,0.369896,0.008027,0.0917,0.009825,113796.70882,2469.558659,0.01623,0.001739,0.033954,0.030231,10445.816185,0.005351,1953870.770708,52424.76829,0.026831,8343.654404,310967.944983,311079.860126,723655.841003,19416.580848,1954573.954844,723916.279572
275.795066,118.9875,101.88999,1.000001,40,2077,607921.125,13301.875,42467716.625,40510.125,42413.875,0.000044,608066.636233,0.021881,0.009144,0.009144,3448.114812,3449.91099,1121.846403,1.863819,1123.710222,0.325546,31.564191,30.184759,0.156413,0.369955,0.008086,0.091725,0.0098,113814.740661,2487.590499,0.016234,0.001735,0.033946,0.030235,10443.465276,0.005351,1953226.50418,52466.970599,0.026862,8350.371105,310865.406862,310977.539191,723417.22377,19432.211333,1953931.052938,723678.167755
275.927412,119.2,102.154682,1.000001,40,2077,608042.25,13180.25,42466985,40512.25,42420.5,0.000044,608185.084308,0.021677,0.00894,0.00894,3447.443269,3449.245101,1121.171935,1.863819,1123.035753,0.325413,30.852998,29.473561,0.156413,0.370009,0.008141,0.091748,0.009777,113831.55733,2504.407169,0.016239,0.00173,0.033933,0.03024,10439.210794,0.005352,1952054.146964,51230.769806,0.026245,8153.623794,310678.820564,310785.796213,722983.017394,18974.359188,1952726.295326,723231.961232
276.05793,119.4625,102.415718,1.000001,40,2077,608017.375,13350.375,42466368.125,40509.5,42421.125,0.000044,608163.92594,0.021957,0.00922,0.00922,3447.563207,3449.356367,1121.275966,1.863819,1123.139785,0.325433,31.822356,30.442915,0.156413,0.370056,0.008187,0.091767,0.009757,113845.736555,2518.586393,0.016242,0.001727,0.033935,0.030239,10439.841234,0.005352,1952234.974173,52915.695538,0.027105,8421.787841,310707.600085,310821.716199,723049.990434,19598.405755,1952951.987433,723315.550901
276.19079,119.7,102.681437,1.000001,40,2077,607967.625,13214.625,42466390.875,40512.125,42416.5,0.000044,608111.222855,0.021736,0.008999,0.008999,3447.861997,3449.662449,1121.582315,1.863819,1123.446133,0.325493,31.060994,29.681552,0.156413,0.370054,0.008185,0.091767,0.009758,113845.213631,2518.063469,0.016242,0.001727,0.033941,0.030237,10441.762756,0.005352,1952767.467668,51592.299467,0.02642,8211.162981,310792.34899,310900.799916,723247.210247,19108.259062,1953448.88547,723499.587211
276.320008,120.0625,102.939875,1.000001,40,2077,608328.625,12958.875,42465605.375,40518,42420,0.000044,608466.637077,0.021302,0.008566,0.008566,3445.84805,3447.659454,1119.570106,1.863819,1121.433924,0.325098,29.548769,28.169323,0.156413,0.370113,0.008244,0.091792,0.009733,113863.268959,2536.118797,0.016246,0.001723,0.0339,0.030255,10429.112708,0.005355,1949269.857491,48963.750889,0.025119,7792.816813,310235.687482,310333.546014,721951.799071,18134.722552,1949884.721265,722179.526394
276.453387,120.2375,103.206633,1.000001,40,2077,608478.5,13220.25,42465197.75,40511.75,42417.625,0.000044,608622.099477,0.021727,0.00899,0.00899,3444.967866,3446.765458,1118.671328,1.863819,1120.535146,0.324922,31.003851,29.624402,0.156413,0.370143,0.008274,0.091805,0.00972,113872.63861,2545.488448,0.016249,0.00172,0.033881,0.030262,10423.455646,0.005356,1947707.606789,51492.960807,0.026438,8195.352755,309987.047757,310095.362081,721373.187699,19071.466966,1948388.166294,721625.246776
276.582607,120.5875,103.465072,1.000001,40,2077,608387.5,13471.75,42464940,40510.875,42416.75,0.000044,608536.636698,0.022143,0.009406,0.009406,3445.451677,3447.236567,1119.139412,1.863819,1121.00323,0.325013,32.444578,31.065127,0.156413,0.370162,0.008293,0.091813,0.009712,113878.563267,2551.413105,0.01625,0.001719,0.033891,0.030258,10426.385544,0.005355,1948521.228158,53997.220641,0.027712,8593.91777,310116.539518,310235.59355,721674.528948,19998.970608,1949269.267295,721951.58048
276.714427,120.8625,103.728712,1.000001,40,2077,608404.5,13474.5,42464101.25,40511.5,42418.375,0.000044,608553.693416,0.022147,0.00941,0.00941,3445.355106,3447.139766,1119.032769,1.863819,1120.896587,0.324991,32.457117,31.07766,0.156413,0.370225,0.008356,0.091839,0.009686,113897.842963,2570.692801,0.016255,0.001714,0.033889,0.030259,10425.686265,0.005356,1948335.861512,54019.005497,0.027726,8597.384935,310087.037523,310206.198951,721605.874634,20007.039073,1949084.575438,721883.176088
276.843648,121.1125,103.987154,1.000001,40,2077,608488.375,13027.625,42463624.125,40510.75,42413.125,0.000044,608627.818559,0.02141,0.008673,0.008673,3444.935495,3446.742711,1118.630114,1.863819,1120.493933,0.324912,29.911128,28.531668,0.156413,0.370261,0.008392,0.091854,0.009671,113908.810361,2581.660199,0.016257,0.001712,0.03388,0.030263,10423.141023,0.005356,1947635.97001,49593.576847,0.025463,7893.056648,309975.646419,310076.122454,721346.655559,18367.991425,1948267.280057,721580.474095
