	Time     	Sample     	Program     	Frequency     	Raw Dynamic	Raw Static	In-Phase     	Out-Of-Phase	Zero Displacement	Min Displacement	Max Displacement	Spring     	C*     	Measured     	Corrected     	Corrected     	Stiffness*	Total     	Stiffness     	Inertia     	Sample     	Ratio of     	Total     	Sample     	Total Applied	Static Force	Static     	Static     	Static     	Static Stress	Static     	Static Strain	Static     	Dynamic Force	Displacement	Dynamic     	Dynamic     	Storage     	Loss Modulus	Tan Delta     	Loss Viscosity	Storage     	Complex     	Shear Storage	Shear Loss	Complex     	Shear Complex 
	          	Temperature	Temperature	          	Force     	Force     	Angle     	Angle     	               	               	               	Stiffness     	          	Tan Delta     	Total Tan Delta	Total Delta	          	Stiffness'	Less Spring	          	Stiffness'	Sample to Total	Stiffness''	Stiffness''	Static Force	          	Force Corrected	Displacement	Displacement Co	          	Stress Correcte	          	Strain Correcte	          	Amplitude     	Stress     	Strain     	Modulus     	          	          	               	Viscosity     	Viscosity     	Modulus     	Modulus     	Modulus     	Modulus      
	132.068564	265.662500	265.394739	1.000001	39.000000	2075.000000	594568.875000	13809.375000	42002524.375000	40077.875000	41945.375000	0.000045	594729.220702	0.023226	0.010489	0.010488	3437.306281	3439.045304	1105.240491	1.863819	1107.104310	0.321748	36.090721	34.707887	0.145986	0.394394	0.032525	0.106439	0.004914	121333.356497	10006.206335	0.018839	0.000870	0.032712	0.029571	10063.584670	0.005234	1924362.205602	60329.045975	0.031350	9601.658273	306271.514704	306421.984460	712726.742816	22344.091102	1925307.635714	713076.902116 
	132.198044	265.362500	265.135779	1.000001	39.000000	2075.000000	594272.375000	14050.625000	42003087.375000	40081.250000	41947.375000	0.000045	594438.454132	0.023643	0.010906	0.010905	3438.987622	3440.713054	1106.915532	1.863819	1108.779351	0.322078	37.545073	36.162244	0.145986	0.394352	0.032483	0.106421	0.004896	121320.331923	9993.181762	0.018836	0.000867	0.032745	0.029556	10073.928144	0.005231	1927273.752530	62857.000101	0.032614	10003.994349	306734.901422	306897.995519	713805.093529	23280.370408	1928298.503773	714184.631027 
	132.327785	265.112500	264.876298	1.000001	39.000000	2075.000000	594198.250000	13798.250000	42004097.250000	40085.000000	41941.875000	0.000045	594358.437314	0.023222	0.010484	0.010484	3439.450603	3441.192069	1107.407623	1.863819	1109.271442	0.322176	36.098684	34.715863	0.145986	0.394276	0.032407	0.106389	0.004865	121296.969508	9969.819346	0.018830	0.000861	0.032755	0.029553	10076.996931	0.005231	1928129.102003	60342.908999	0.031296	9603.864640	306871.034411	307021.279354	714121.889631	22349.225555	1929073.119573	714471.525768 
	132.460125	264.837500	264.611617	1.000001	39.000000	2075.000000	594313.625000	13702.875000	42004559.625000	40088.375000	41946.625000	0.000045	594471.575135	0.023057	0.010319	0.010319	3438.796019	3440.542697	1106.764237	1.863819	1108.628056	0.322050	35.524146	34.141329	0.145986	0.394241	0.032372	0.106375	0.004850	121286.273054	9959.122893	0.018827	0.000858	0.032742	0.029558	10073.052007	0.005232	1927010.772175	59344.256847	0.030796	9444.924339	306693.046832	306838.445392	713707.693398	21979.354388	1927924.338997	714046.051480 
	132.590125	264.500000	264.351618	1.000001	39.000000	2075.000000	594260.625000	13823.875000	42004941.125000	40083.000000	41943.750000	0.000045	594421.390888	0.023262	0.010525	0.010525	3439.086340	3440.825945	1107.052424	1.863819	1108.916243	0.322108	36.234844	34.852030	0.145986	0.394212	0.032343	0.106363	0.004838	121277.447595	9950.297433	0.018825	0.000856	0.032748	0.029556	10074.841510	0.005231	1927511.696893	60579.592965	0.031429	9641.534033	306772.771414	306924.245473	713893.221071	22436.886283	1928463.437232	714245.717494 
	132.719086	264.287500	264.093696	1.000001	39.000000	2075.000000	594368.625000	13955.875000	42005731.375000	40083.000000	41940.000000	0.000045	594532.445567	0.023480	0.010743	0.010742	3438.443942	3440.174882	1106.411590	1.863819	1108.275409	0.321982	36.977548	35.594740	0.145986	0.394153	0.032284	0.106338	0.004813	121259.166442	9932.016281	0.018821	0.000852	0.032736	0.029561	10070.923899	0.005232	1926397.803589	61870.567177	0.032117	9846.998798	306595.489929	306753.578349	713480.667996	22915.024880	1927391.103216	713848.556747 
	132.847525	264.050000	263.836817	1.000001	39.000000	2075.000000	594293.625000	13731.875000	42006107.875000	40081.250000	41943.000000	0.000045	594452.249644	0.023106	0.010369	0.010369	3438.907813	3440.652844	1106.894425	1.863819	1108.758244	0.322078	35.695872	34.313066	0.145986	0.394125	0.032256	0.106326	0.004801	121250.456800	9923.306638	0.018819	0.000850	0.032745	0.029557	10073.912566	0.005231	1927237.064506	59642.770267	0.030947	9492.434188	306729.062346	306875.909766	713791.505373	22089.914914	1928159.734786	714133.235106 
	132.978565	263.725000	263.574736	1.000001	39.000000	2075.000000	594116.000000	13905.000000	42006491.000000	40086.000000	41945.375000	0.000045	594278.697650	0.023405	0.010667	0.010667	3439.912105	3441.647399	1107.893938	1.863819	1109.757757	0.322275	36.733000	35.350197	0.145986	0.394096	0.032227	0.106314	0.004789	121241.593949	9914.443787	0.018817	0.000848	0.032765	0.029549	10080.081732	0.005230	1928974.412083	61445.505357	0.031854	9779.348161	307005.569582	307161.285654	714434.967438	22757.594577	1929952.805796	714797.335480 
	133.108063	263.450000	263.315742	1.000001	39.000000	2075.000000	594111.875000	13564.125000	42007208.375000	40084.875000	41940.625000	0.000045	594266.695603	0.022831	0.010094	0.010093	3439.981579	3441.737463	1107.993285	1.863819	1109.857104	0.322295	34.759539	33.376741	0.145986	0.394042	0.032173	0.106291	0.004766	121224.999008	9897.848846	0.018813	0.000844	0.032767	0.029548	10080.720455	0.005230	1929147.096232	58015.255932	0.030073	9233.407442	307033.053096	307171.859887	714498.924530	21487.131827	1930019.245713	714821.942857 
	133.239882	263.275000	263.052102	1.000001	39.000000	2075.000000	594263.250000	13727.500000	42007730.750000	40084.625000	41944.375000	0.000045	594421.781698	0.023100	0.010363	0.010362	3439.084079	3440.829519	1107.092101	1.863819	1108.955919	0.322119	35.676436	34.293642	0.145986	0.394003	0.032134	0.106274	0.004750	121212.915085	9885.764924	0.018810	0.000841	0.032749	0.029556	10075.191521	0.005231	1927580.662261	59609.007142	0.030924	9487.060624	306783.747584	306930.402699	713918.763800	22077.410052	1928502.124254	714260.046020 
	133.369364	262.937500	262.793140	1.000001	39.000000	2075.000000	594292.250000	13749.750000	42008575.250000	40090.625000	41945.000000	0.000045	594451.288194	0.023136	0.010399	0.010399	3438.913375	3440.657334	1106.930840	1.863819	1108.794659	0.322088	35.799604	34.416817	0.145986	0.393939	0.032070	0.106248	0.004723	121193.379750	9866.229589	0.018805	0.000836	0.032746	0.029557	10074.230284	0.005231	1927300.360852	59823.109319	0.031040	9521.136017	306739.136265	306886.867994	713814.948464	22156.707155	1928228.587421	714158.736082 
	133.503782	262.687500	262.524302	1.000001	39.000000	2075.000000	594311.125000	13546.625000	42009201.625000	40089.625000	41945.875000	0.000045	594465.494665	0.022794	0.010057	0.010056	3438.831192	3440.587131	1106.868739	1.863819	1108.732557	0.322077	34.620250	33.237468	0.145986	0.393892	0.032023	0.106228	0.004703	121178.890331	9851.740170	0.018801	0.000832	0.032745	0.029558	10073.871482	0.005232	1927192.416238	57773.171397	0.029978	9194.878522	306721.956359	306859.746959	713774.968977	21397.470888	1928058.180797	714095.622518 
	133.635343	262.425000	262.261181	1.000001	39.000000	2075.000000	594413.875000	13902.875000	42009777.875000	40090.125000	41945.500000	0.000045	594576.441449	0.023389	0.010652	0.010651	3438.189513	3439.923533	1106.212594	1.863819	1108.076412	0.321948	36.661941	35.279164	0.145986	0.393849	0.031980	0.106210	0.004685	121165.560530	9838.410368	0.018798	0.000829	0.032732	0.029563	10069.850945	0.005232	1926051.908592	61322.034941	0.031838	9759.697250	306540.439074	306695.765341	713352.558738	22711.864793	1927027.853084	713714.019661 
	133.764823	262.175000	262.002221	1.000001	39.000000	2075.000000	594106.250000	14009.000000	42010048.000000	40090.250000	41948.000000	0.000045	594271.392859	0.023580	0.010842	0.010842	3439.954388	3441.683226	1107.975780	1.863819	1109.839599	0.322295	37.337257	35.954481	0.145986	0.393828	0.031959	0.106201	0.004676	121159.312043	9832.161882	0.018797	0.000828	0.032767	0.029548	10080.720231	0.005230	1929116.669398	62495.868320	0.032396	9946.518487	307028.210519	307189.282503	714487.655333	23146.617896	1930128.715321	714862.487156 
	133.894823	261.950000	261.742221	1.000001	39.000000	2075.000000	593832.000000	13644.000000	42011016.500000	40091.250000	41947.375000	0.000045	593988.722923	0.022976	0.010239	0.010239	3441.591409	3443.343928	1109.649005	1.863819	1111.512824	0.322626	35.276051	33.893282	0.145986	0.393756	0.031887	0.106171	0.004646	121136.909065	9809.758903	0.018791	0.000822	0.032801	0.029534	10091.051644	0.005227	1932025.059018	58913.104131	0.030493	9376.304308	307491.094737	307634.017015	715564.836673	21819.668197	1932923.066889	715897.432181 
	134.023783	261.700000	261.484301	1.000001	39.000000	2075.000000	594204.125000	13712.125000	42011420.125000	40090.750000	41948.875000	0.000045	594362.317563	0.023076	0.010339	0.010339	3439.428149	3441.174798	1107.485093	1.863819	1109.348912	0.322201	35.598876	34.216111	0.145986	0.393725	0.031856	0.106158	0.004633	121127.572656	9800.422495	0.018789	0.000820	0.032758	0.029553	10077.751247	0.005231	1928263.760102	59474.242707	0.030843	9465.612215	306892.465896	307038.407106	714171.763001	22027.497299	1929180.736496	714511.383887 
	134.151704	261.525000	261.228460	1.000001	39.000000	2075.000000	594072.000000	13892.750000	42011976.750000	40094.375000	41953.375000	0.000045	594234.423175	0.023386	0.010648	0.010648	3440.168402	3441.904662	1108.222154	1.863819	1110.085972	0.322346	36.670732	35.287971	0.145986	0.393683	0.031814	0.106140	0.004615	121114.697235	9787.547073	0.018786	0.000817	0.032773	0.029546	10082.309710	0.005229	1929544.913809	61337.344526	0.031789	9762.133844	307096.367680	307251.490313	714646.264374	22717.535009	1930519.578829	715007.251418 
	134.281443	261.262500	260.968980	1.000001	39.000000	2075.000000	594171.625000	14022.375000	42013072.125000	40093.625000	41952.625000	0.000045	594337.065103	0.023600	0.010862	0.010862	3439.574285	3441.301974	1107.633623	1.863819	1109.497441	0.322232	37.401664	36.018911	0.145986	0.393601	0.031732	0.106106	0.004581	121089.360167	9762.210006	0.018780	0.000811	0.032761	0.029551	10078.728267	0.005230	1928521.933256	62607.859893	0.032464	9964.342485	306933.555397	307095.254847	714267.382687	23188.096257	1929537.921672	714643.674693 
	134.415864	261.012500	260.700140	1.000001	39.000000	2075.000000	594066.250000	13763.500000	42013452.750000	40092.375000	41947.000000	0.000045	594225.667000	0.023168	0.010431	0.010431	3440.219094	3441.963302	1108.299870	1.863819	1110.163689	0.322363	35.923176	34.540427	0.145986	0.393572	0.031703	0.106093	0.004569	121080.556043	9753.405881	0.018778	0.000809	0.032774	0.029546	10082.843880	0.005229	1929680.000642	60037.966819	0.031113	9555.331623	307117.867400	307266.478547	714696.296534	22236.284007	1930613.752758	715042.130651 
	134.544305	260.687500	260.443258	1.000001	39.000000	2075.000000	594064.625000	13635.375000	42014172.375000	40092.000000	41950.750000	0.000045	594221.088592	0.022953	0.010215	0.010215	3440.245601	3441.997507	1108.343374	1.863819	1110.207193	0.322373	35.181297	33.798553	0.145986	0.393518	0.031649	0.106071	0.004546	121063.910744	9736.760582	0.018774	0.000805	0.032775	0.029546	10083.138846	0.005229	1929755.618564	58748.445981	0.030443	9350.098170	307129.902357	307272.194084	714724.303172	21758.683697	1930649.664565	715055.431320 
	134.674841	260.400000	260.182185	1.000001	39.000000	2075.000000	593916.625000	13851.625000	42014767.375000	40097.750000	41949.750000	0.000045	594078.130355	0.023323	0.010585	0.010585	3441.073457	3442.812993	1109.166547	1.863819	1111.030366	0.322535	36.463057	35.080317	0.145986	0.393474	0.031605	0.106052	0.004527	121050.148217	9722.998055	0.018770	0.000801	0.032792	0.029539	10088.226250	0.005228	1931186.453511	60976.401524	0.031575	9704.688027	307357.626631	307510.799189	715254.242041	22583.852416	1932148.865840	715610.691052 
	134.807182	260.125000	259.917503	1.000001	39.000000	2075.000000	594066.000000	13642.000000	42015591.750000	40096.875000	41954.000000	0.000045	594222.615288	0.022964	0.010227	0.010226	3440.236762	3441.988268	1108.352472	1.863819	1110.216290	0.322376	35.219410	33.836677	0.145986	0.393412	0.031543	0.106026	0.004501	121031.080376	9703.930214	0.018766	0.000797	0.032776	0.029546	10083.248525	0.005229	1929771.432178	58814.712453	0.030478	9360.644798	307132.419169	307275.030837	714730.160066	21783.226834	1930667.488423	715062.032749 
	134.940825	259.850000	259.650216	1.000001	39.000000	2075.000000	593991.000000	13556.250000	42016223.750000	40087.000000	41950.500000	0.000045	594145.672369	0.022822	0.010085	0.010085	3440.682278	3442.439213	1108.811580	1.863819	1110.675399	0.322467	34.736981	33.354252	0.145986	0.393364	0.031495	0.106006	0.004481	121016.462334	9689.312173	0.018762	0.000793	0.032785	0.029542	10086.097562	0.005229	1930569.451681	57976.164986	0.030031	9227.185930	307259.427817	307397.945574	715025.722845	21472.653699	1931439.785101	715348.068556 
	135.069262	259.612500	259.393343	1.000001	39.000000	2075.000000	594076.500000	13806.000000	42016728.500000	40098.625000	41952.750000	0.000045	594236.900140	0.023239	0.010502	0.010502	3440.154062	3441.895635	1108.274521	1.863819	1110.138339	0.322362	36.167358	34.784634	0.145986	0.393326	0.031457	0.105990	0.004465	121004.787658	9677.637497	0.018759	0.000790	0.032774	0.029547	10082.811762	0.005229	1929635.937923	60462.445935	0.031334	9622.889519	307110.854606	307261.577519	714679.977008	22393.498495	1930582.958666	715030.725432 
	135.197702	259.325000	259.136463	1.000001	39.000000	2075.000000	593992.625000	13825.875000	42017345.625000	40097.375000	41956.000000	0.000045	594153.509940	0.023276	0.010539	0.010538	3440.636892	3442.377649	1108.764503	1.863819	1110.628322	0.322459	36.298921	34.916201	0.145986	0.393280	0.031411	0.105970	0.004445	120990.513908	9663.363746	0.018756	0.000787	0.032784	0.029542	10085.850333	0.005229	1930487.622954	60691.135720	0.031438	9659.286600	307246.404381	307398.202374	714995.415909	22478.198415	1931441.398628	715348.666159 
	135.329002	259.025000	258.873864	1.000001	39.000000	2075.000000	594019.625000	13723.125000	42018358.125000	40096.000000	41953.500000	0.000045	594178.120638	0.023102	0.010365	0.010364	3440.494382	3442.241255	1108.641182	1.863819	1110.505000	0.322436	35.698342	34.315630	0.145986	0.393204	0.031335	0.105938	0.004413	120967.095636	9639.945474	0.018750	0.000781	0.032782	0.029544	10085.129802	0.005229	1930273.266470	59647.225996	0.030901	9493.143339	307212.288514	307358.926964	714916.024619	22091.565184	1931194.623755	715257.268057 
	135.461342	258.812500	258.609183	1.000001	39.000000	2075.000000	593961.500000	13710.000000	42019278.000000	40096.375000	41956.250000	0.000045	594119.708125	0.023082	0.010345	0.010345	3440.832643	3442.580586	1108.992388	1.863819	1110.856206	0.322507	35.633565	34.250859	0.145986	0.393134	0.031265	0.105909	0.004384	120945.820001	9618.669840	0.018745	0.000776	0.032789	0.029541	10087.325446	0.005228	1930883.730264	59534.642598	0.030833	9475.225149	307309.446768	307455.486151	715142.122320	22049.867629	1931801.323498	715481.971666 
	135.590042	258.575000	258.351783	1.000001	39.000000	2075.000000	593844.125000	13692.125000	42019686.625000	40100.000000	41959.625000	0.000045	594001.952088	0.023057	0.010319	0.010319	3441.514760	3443.264342	1109.681418	1.863819	1111.545237	0.322643	35.552699	34.169997	0.145986	0.393104	0.031235	0.105896	0.004371	120936.369074	9609.218912	0.018743	0.000774	0.032803	0.029535	10091.579030	0.005227	1932081.399031	59394.088307	0.030741	9452.855256	307500.061521	307645.322259	715585.703345	21997.810484	1932994.099890	715923.740700 
	135.722642	258.300000	258.086583	1.000001	39.000000	2075.000000	593917.875000	14056.625000	42020110.875000	40102.125000	41958.500000	0.000045	594084.195170	0.023668	0.010930	0.010930	3441.038328	3442.765031	1109.187582	1.863819	1111.051400	0.322546	37.650853	36.268154	0.145986	0.393072	0.031203	0.105883	0.004358	120926.556821	9599.406660	0.018740	0.000771	0.032793	0.029539	10088.557712	0.005228	1931223.015179	63041.092326	0.032643	10033.293514	307363.445596	307527.160862	715267.783400	23348.552713	1932251.669343	715648.766423 
	135.852382	257.975000	257.827103	1.000001	39.000000	2075.000000	593935.250000	13657.750000	42021053.500000	40103.875000	41959.000000	0.000045	594092.261629	0.022995	0.010258	0.010258	3440.991607	3442.742807	1109.177521	1.863819	1111.041340	0.322545	35.335849	33.953157	0.145986	0.393001	0.031132	0.105853	0.004328	120904.755566	9577.605404	0.018735	0.000766	0.032793	0.029539	10088.531452	0.005228	1931205.528556	59017.178511	0.030560	9392.868247	307360.662516	307504.150925	715261.306872	21858.214263	1932107.093534	715595.219827 
	135.981863	257.762500	257.568142	1.000001	39.000000	2075.000000	593736.875000	13648.875000	42021808.875000	40100.625000	41958.375000	0.000045	593893.735043	0.022988	0.010251	0.010250	3442.141860	3443.894549	1110.339009	1.863819	1112.202828	0.322774	35.322655	33.939969	0.145986	0.392944	0.031075	0.105829	0.004304	120887.285289	9560.135127	0.018731	0.000762	0.032816	0.029530	10095.702441	0.005226	1933224.419960	58994.254421	0.030516	9389.219767	307681.978808	307825.206133	716009.044429	21849.723860	1934124.344499	716342.349814 
	136.111343	257.500000	257.309182	1.000001	39.000000	2075.000000	593907.750000	13665.750000	42022715.500000	40100.375000	41962.000000	0.000045	594064.952874	0.023010	0.010273	0.010272	3441.149787	3442.900642	1109.356797	1.863819	1111.220616	0.322582	35.387519	34.004840	0.145986	0.392876	0.031007	0.105800	0.004276	120866.317163	9539.167001	0.018726	0.000757	0.032797	0.029538	10089.697003	0.005228	1931517.144908	59107.012965	0.030601	9407.165833	307410.257759	307554.160019	715376.720336	21891.486283	1932421.310184	715711.596365 
	136.239783	257.212500	257.052302	1.000001	39.000000	2075.000000	594195.875000	13432.375000	42022971.625000	40103.625000	41961.750000	0.000045	594347.681551	0.022606	0.009869	0.009869	3439.512846	3441.275964	1107.735423	1.863819	1109.599241	0.322264	33.980628	32.597951	0.145986	0.392857	0.030988	0.105792	0.004268	120860.393638	9533.243476	0.018724	0.000755	0.032764	0.029552	10079.729166	0.005230	1928698.881102	56661.567681	0.029378	9017.961436	306961.717499	307094.154354	714332.918927	20985.765808	1929531.007063	714641.113727 
	136.372384	257.037500	256.787100	1.000001	39.000000	2075.000000	593906.500000	13856.500000	42023937.500000	40106.375000	41956.875000	0.000045	594068.121796	0.023331	0.010594	0.010593	3441.131430	3442.870714	1109.342630	1.863819	1111.206448	0.322581	36.493302	35.110632	0.145986	0.392784	0.030915	0.105762	0.004237	120838.055584	9510.905422	0.018719	0.000750	0.032796	0.029538	10089.656021	0.005228	1931492.519009	61029.094682	0.031597	9713.074397	307406.338429	307559.751464	715367.599633	22603.368401	1932456.442299	715724.608259 
