Time,Sample,Program Temperature,Frequency,Raw Dynamic Force,Raw Static Force,In-Phase Angle,Out-Of-Phase Angle,Zero Displacement,Min Displacement,Max Displacement,Spring     ,C*     ,Measured     ,Corrected     ,Corrected     ,Stiffness*,Total     ,Stiffness     ,Inertia     ,Sample     ,Ratio of     ,Total     ,Sample     ,Total Applied,Static Force,Static     ,Static     ,Static     ,Static Stress,Static     ,Static Strain,Static     ,Dynamic Force,Displacement,Dynamic     ,Dynamic     ,Storage Modulus,Loss Modulus,Tan Delta,Loss Viscosity,Storage     ,Complex Viscosity,Shear Storage Modulus,Shear Loss Modulus,Complex Modulus,Shear Complex Modulus
          ,,,          ,     ,,,,               ,               ,               ,Stiffness     ,          ,Tan Delta     ,Total Tan Delta,Total Delta,          ,Stiffness',Less Spring,          ,Stiffness',Sample to Total,Stiffness'',Stiffness'',Static Force,          ,Force Corrected,Displacement,Displacement Co,          ,Stress Correcte,          ,Strain Correcte,          ,Amplitude     ,Stress     ,Strain     ,,          ,          ,               ,Viscosity     ,Viscosity     ,Modulus     ,Modulus     ,,
47.088991,121.175,121.177981,1.000001,1278,3005,930653.5,185398,55858592.5,52779.625,55826.625,0.000046,948940.649075,0.199213,0.186007,0.183905,70593.498435,70169.727939,67768.829242,1.863819,67770.693061,0.965785,13206.730339,13205.307751,4.994804,4.198098,2.822743,0.331836,0.264875,1291523.890607,868402.715303,0.058732,0.046881,3.217617,0.045891,989883.788926,0.008122,117798620.456022,22953388.337696,0.194853,3653142.320764,18748217.883317,19100814.710794,43629118.687415,8501254.939887,120014053.416769,44449649.413618
47.17323,121.3625,121.346461,1.000001,1278,3005,929818.875,184803.375,55873158.625,52793.5,55839,0.000046,948006.027258,0.198752,0.185548,0.183462,70663.095275,70245.657088,67844.461006,1.863819,67846.324825,0.965818,13188.577373,13187.154609,4.994804,4.196893,2.821538,0.332297,0.265336,1291153.179006,868032.003701,0.058814,0.046962,3.217726,0.045849,989917.354661,0.008115,117930083.144503,22921834.652714,0.194368,3648120.399805,18769140.803447,19120393.012464,43677808.572038,8489568.389894,120137067.611607,44495210.226521
47.25773,121.525,121.515459,1.000001,1278,3005,929307.375,184675.375,55887606.125,52809.75,55851.25,0.000046,947479.388357,0.198724,0.18552,0.183434,70702.37205,70285.50175,67884.010341,1.863819,67885.87416,0.965833,13194.138574,13192.715635,4.994804,4.195698,2.820342,0.332754,0.265793,1290785.365884,867664.19058,0.058895,0.047043,3.217777,0.045824,989932.908745,0.00811,117998827.566168,22931500.795249,0.194337,3649658.812951,18780081.809298,19131426.559848,43703269.468951,8493148.442685,120206393.489335,44520886.477532
47.339889,121.7125,121.679779,1.000001,1278,3005,928310.375,184465.125,55901124.625,52822.875,55859.625,0.000046,946460.529908,0.198711,0.185507,0.183422,70778.482682,70362.171228,67960.403154,1.863819,67962.266973,0.965867,13207.774321,13206.351218,4.994804,4.194579,2.819223,0.333182,0.26622,1290441.094968,867319.919664,0.05897,0.047119,3.217888,0.045774,989967.036158,0.008102,118131613.10406,22955202.08661,0.194319,3653430.987641,18801215.267283,19152891.518206,43752449.2978,8501926.698745,120341261.907146,44570837.743388
47.42335,121.8625,121.846699,1.000001,1278,3005,927309.75,184167.5,55915169.75,52839.125,55876.375,0.000046,945421.091631,0.198604,0.185401,0.183319,70856.299715,70441.774112,68039.71826,1.863819,68041.582078,0.965901,13215.329764,13213.90649,4.994804,4.193416,2.81806,0.333626,0.266665,1290083.301126,866962.125822,0.059049,0.047197,3.218003,0.045724,990002.383011,0.008093,118269478.155141,22968334.615361,0.194203,3655521.092851,18823157.154261,19174829.326862,43803510.42783,8506790.598282,120479101.333354,44621889.382724
47.50733,122.0375,122.014659,1.000001,1278,3005,926213.125,183762.625,55929709.875,52860.875,55884.625,0.000046,944266.622977,0.198402,0.1852,0.183125,70942.929248,70531.48196,68129.127826,1.863819,68130.991645,0.96594,13218.000639,13216.577188,4.994804,4.192211,2.816856,0.334086,0.267124,1289712.777486,866591.602182,0.05913,0.047279,3.218133,0.045669,990042.49949,0.008083,118424889.338093,22972976.807506,0.193988,3656259.920092,18847891.592645,19199251.394036,43861070.12522,8508509.928706,120632549.82855,44678722.158722
47.58923,122.2,122.17846,1.000001,1278,3005,925733,183707,55942525.75,52874.125,55897.25,0.000046,943784.853204,0.198445,0.185243,0.183166,70979.143179,70567.328431,68164.711085,1.863819,68166.574904,0.965954,13227.842332,13226.418726,4.994804,4.191149,2.815794,0.334491,0.26753,1289386.091421,866264.916116,0.059202,0.04735,3.218178,0.045645,990056.409377,0.008079,118486739.949447,22990083.310324,0.194031,3658982.502418,18857735.415378,19209433.566594,43883977.759055,8514845.67049,120696526.356244,44702417.168979
47.67269,122.2875,122.34538,1.000001,1278,3005,925009.5,183325.25,55955761,52886.625,55910.5,0.000046,943000.913243,0.198187,0.184986,0.182919,71038.149894,70629.998142,68227.108672,1.863819,68228.972491,0.96598,13221.400337,13219.976569,4.994804,4.190053,2.814697,0.33491,0.267948,1289048.615555,865927.440251,0.059276,0.047425,3.218266,0.045609,990083.422619,0.008072,118595199.069124,22978885.592249,0.193759,3657200.331647,18874997.206723,19226040.513315,43924147.803379,8510698.3675,120800870.962534,44741063.319457
47.757711,122.475,122.515421,1.000001,1278,3005,924526.375,183033.125,55969400.375,52900.5,55925.625,0.000046,942470.2345,0.197975,0.184775,0.182714,71078.149498,70672.975012,68269.804793,1.863819,68271.668612,0.965997,13214.411508,13212.987574,4.994804,4.188922,2.813566,0.335341,0.26838,1288700.729201,865579.553897,0.059352,0.047501,3.218322,0.045585,990100.554549,0.008068,118669413.215748,22966737.361699,0.193535,3655266.882236,18886808.745649,19237269.051898,43951634.524351,8506199.022851,120871422.00707,44767193.335952
47.83987,122.65,122.67974,1.000001,1278,3005,923560.125,182848.125,55982598.125,52911.125,55935.25,0.000046,941486.453066,0.197982,0.184782,0.182721,71152.420736,70747.556623,68344.11444,1.863819,68345.978258,0.966029,13229.007359,13227.583264,4.994804,4.187827,2.812472,0.335759,0.268797,1288364.004432,865242.829127,0.059426,0.047575,3.218428,0.045536,990133.353987,0.00806,118798577.806175,22992107.504001,0.193539,3659304.662592,18907365.912404,19258218.930088,43999473.261546,8515595.371852,121003054.078174,44815945.954879
47.92411,122.825,122.84822,1.000001,1278,3005,922625.5,182492.75,55996057.75,52926,55951.25,0.000046,940500.620443,0.197797,0.184598,0.182543,71227.002694,70824.947068,68421.227214,1.863819,68423.091032,0.966062,13230.471302,13229.047042,4.994804,4.186711,2.811355,0.336184,0.269223,1288020.494292,864899.318988,0.059502,0.04765,3.218539,0.04549,990167.381317,0.008051,118932614.776986,22994651.834977,0.193342,3659709.605123,18928698.541966,19279240.205114,44049116.584069,8516537.716658,121135134.749183,44864864.72192
48.00601,123.0125,123.01202,1.000001,1278,3005,921891,182348.5,56009073.75,52942.25,55958.625,0.000046,939752.090359,0.197798,0.184599,0.182544,71283.736331,70881.975417,68477.986748,1.863819,68479.850566,0.966086,13241.330549,13239.90613,4.994804,4.185631,2.810275,0.336596,0.269635,1287688.206219,864567.030915,0.059575,0.047723,3.218617,0.045453,990191.47987,0.008045,119031273.864979,23013527.037213,0.19334,3662713.684481,18944400.611063,19295227.027608,44085656.987029,8523528.532301,121235582.996957,44902067.776651
48.09025,123.2,123.180501,1.000001,1278,3005,920970,181982.25,56022192,52957.125,55973,0.000046,938777.545649,0.197598,0.1844,0.182352,71357.735958,70958.98741,68554.727519,1.863819,68556.591337,0.966119,13241.593,13240.16842,4.994804,4.184542,2.809186,0.337011,0.27005,1287353.208295,864232.03299,0.059648,0.047796,3.218727,0.045407,990225.287283,0.008037,119164664.222736,23013982.948607,0.193128,3662786.244976,18965630.329043,19316084.925634,44135060.823236,8523697.388373,121366637.139192,44950606.347849
48.17241,123.3875,123.344821,1.000001,1278,3005,920457.375,181948.125,56034863.375,52973.5,55984.625,0.000046,938268.031739,0.197671,0.184473,0.182422,71396.485822,70996.999281,68592.477126,1.863819,68594.340945,0.966133,13253.992144,13252.567408,4.994804,4.183489,2.808134,0.337412,0.27045,1287029.527206,863908.351902,0.059719,0.047867,3.218775,0.045381,990240.093535,0.008032,119230280.3683,23035534.797106,0.193202,3666216.32548,18976073.454684,19326989.054241,44159363.09937,8531679.554484,121435149.854118,44975981.427451
48.257431,123.55,123.514862,1.000001,1278,3005,919656.75,181446.25,56047842.5,52987.75,55992.125,0.000046,937385.342034,0.197298,0.184101,0.182062,71463.716384,71069.478398,68664.687323,1.863819,68666.551141,0.966164,13240.919868,13239.494974,4.994804,4.182411,2.807056,0.337822,0.270861,1286697.88809,863576.712785,0.059792,0.04794,3.218878,0.045341,990271.615006,0.008025,119355795.707863,23012812.368008,0.192809,3662599.941435,18996049.825584,19345918.104527,44205850.262172,8523263.840003,121554084.678971,45020031.362582
